loc_rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
6736,8487777,K05523.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,96.120478,1.23E-03,-1.23E-03,166.9531,1.03E-02,-1.03E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,288.92505,44.53577,13.917
6737,8495232,K05524.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,9.63647672,9.40E-05,-9.40E-05,134.93429,7.98E-03,-7.98E-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,291.80365,44.534592,12.162
6738,8499922,K05525.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,45.680876,1.01E-03,-1.01E-03,142.3574,2.05E-02,-2.05E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,293.66245,44.527512,13.409
6739,8505674,K05526.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,43.169798,1.08E-03,-1.08E-03,159.086,2.03E-02,-2.03E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,295.5806,44.568977,13.158
6740,8507073,K05527.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,209.0629928,1.55E-05,-1.55E-05,300.828345,5.10E-05,-5.10E-05,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,296.0347,44.56221,14.174
6741,8507586,K05528.01,,CANDIDATE,CANDIDATE,,0,0,0,0,201.621794,7.56E-03,-7.56E-03,261.7721,2.69E-02,-2.69E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,296.19122,44.542122,15.169
6742,8509781,K05529.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,70.33587975,4.19E-06,-4.19E-06,198.9473258,4.72E-05,-4.72E-05,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,296.83002,44.549149,11.701
6743,8510197,K05530.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,591.37382,1.09E-02,-1.09E-02,333.48076,8.75E-03,-8.75E-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,296.94693,44.553761,12.913
6744,8516349,K05531.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,559.28332,1.25E-02,-1.25E-02,228.2959,1.51E-02,-1.51E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,298.51447,44.500278,15.669
6745,8525101,K05532.01,,CANDIDATE,CANDIDATE,,0,0,0,0,24.6777128,5.91E-04,-5.91E-04,136.5139,1.52E-02,-1.52E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,300.83527,44.560661,13.434
6746,8525286,K05533.01,,CANDIDATE,CANDIDATE,,0,0,0,0,113.0598007,,,241.0089927,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,300.90146,44.597328,13.43
6747,8542879,K05534.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,136.355967,2.26E-03,-2.26E-03,157.0974,2.04E-02,-2.04E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,283.7251,44.67886,14.254
6748,8546464,K05535.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,253.652263,1.29E-03,-1.29E-03,230.25666,4.39E-03,-4.39E-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,285.70206,44.686989,15.921
6749,8547213,K05536.01,,CANDIDATE,CANDIDATE,,0,0,0,0,392.72811,3.04E-02,-3.04E-02,371.411,4.61E-02,-4.61E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,286.11234,44.657581,15.033
6750,8547366,K05537.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,128.6682529,,,142.6652144,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,286.20068,44.64772,10.719
6751,8547525,K05538.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,485.57785,2.66E-02,-2.66E-02,327.5177,2.54E-02,-2.54E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,286.28214,44.6651,15.857
6752,8547537,K05539.01,,CANDIDATE,CANDIDATE,,0,0,0,0,374.05697,2.39E-02,-2.39E-02,177.0559,2.59E-02,-2.59E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,286.29144,44.658772,15.583
6753,8548403,K05540.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,643.4528,1.54E-02,-1.54E-02,204.0423,2.24E-02,-2.24E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,286.78064,44.615559,14.984
6754,8548454,K05541.01,,CANDIDATE,CANDIDATE,,0,0,0,0,339.633833,8.84E-03,-8.84E-03,260.9552,1.63E-02,-1.63E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,286.80566,44.63987,14.699
6755,8552607,K05542.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,1,1.061934307,1.50E-06,-1.50E-06,131.72622,1.25E-03,-1.25E-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,288.92142,44.635181,14.286
6756,8560475,K05543.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,7.41505161,2.71E-05,-2.71E-05,133.31055,2.44E-03,-2.44E-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,291.97943,44.69516,13.56
6757,8561192,K05544.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,2.742590902,8.02E-06,-8.02E-06,132.6997,2.56E-03,-2.56E-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,292.27148,44.697262,16.267
6758,8570210,K05545.01,,CANDIDATE,CANDIDATE,,0,0,0,0,541.04472,2.12E-02,-2.12E-02,372.4781,2.77E-02,-2.77E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,295.59698,44.613892,13.607
6759,8571421,K05546.01,,CANDIDATE,CANDIDATE,,0,0,0,0,514.271499,6.19E-03,-6.19E-03,416.76798,8.84E-03,-8.84E-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,295.97278,44.645088,14.848
6760,8574794,K05547.01,,CANDIDATE,CANDIDATE,,0,0,0,0,571.14302,4.46E-02,-4.46E-02,251.0392,6.03E-02,-6.03E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,296.9707,44.61042,14.851
6761,8575061,K05548.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,216.453511,3.86E-03,-3.86E-03,299.1452,1.15E-02,-1.15E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,297.04089,44.62812,15.638
6762,8612291,K05549.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,37.0488669,,,142.0283185,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,286.28964,44.745998,14.042
6763,8613769,K05550.01,,CANDIDATE,CANDIDATE,,0,0,0,0,540.39267,2.24E-02,-2.24E-02,196.0854,2.24E-02,-2.24E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,287.08969,44.792,15.959
6764,8622875,K05551.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,374.71687,1.34E-02,-1.34E-02,505.6954,1.52E-02,-1.52E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,291.08795,44.751789,14.012
6765,8644545,K05552.01,,CANDIDATE,CANDIDATE,,0,0,0,0,295.958914,1.98E-03,-1.98E-03,138.92548,4.74E-03,-4.74E-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,298.13864,44.744061,13.344
6766,8644911,K05553.01,,CANDIDATE,CANDIDATE,,0,0,0,0,120.938669,2.47E-03,-2.47E-03,246.252,1.81E-02,-1.81E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,298.23279,44.756432,15.54
6767,8652997,K05554.01,,CANDIDATE,CANDIDATE,,0,0,0,0,362.22202,3.13E-02,-3.13E-02,385.738,6.61E-02,-6.61E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,300.39194,44.78532,11.189
6768,8655076,K05555.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,42.070868,4.25E-04,-4.25E-04,161.03377,8.34E-03,-8.34E-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,300.95102,44.74918,14.887
6769,8656535,K05556.01,,CANDIDATE,CANDIDATE,,0,0,0,0,631.99116,6.48E-03,-6.48E-03,147.27452,7.67E-03,-7.67E-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,301.50656,44.711842,13.415
6770,8671707,K05557.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,401.73243,1.30E-02,-1.30E-02,393.61848,9.51E-03,-9.51E-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,283.34769,44.889378,13.458
6771,8676061,K05558.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,428.1186,1.91E-02,-1.91E-02,243.23,4.04E-02,-4.04E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,285.75574,44.85244,15.26
6772,8677186,K05559.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,586.63177,1.42E-02,-1.42E-02,227.5013,1.95E-02,-1.95E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,286.38165,44.879082,13.416
6773,8678345,K05560.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,364.95068,1.24E-02,-1.24E-02,183.717,8.12E-03,-8.12E-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,287.03516,44.815739,12.975
6774,8682751,K05561.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,44.36123319,,,145.3581805,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,289.30008,44.828609,15.621
6775,8715564,K05562.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,438.00974,3.16E-02,-3.16E-02,358.2924,4.78E-02,-4.78E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,299.99295,44.88612,11.504
6776,8715589,K05563.01,,CANDIDATE,CANDIDATE,,0,0,0,0,7.62210397,6.70E-05,-6.70E-05,138.65231,7.04E-03,-7.04E-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,300.00098,44.828499,13.629
6777,8718273,K05564.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,3.479508244,2.03E-06,-2.03E-06,133.389072,4.91E-04,-4.91E-04,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,300.76859,44.83062,10.565
6778,8737343,K05565.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,406.29695,1.97E-02,-1.97E-02,404.6352,2.38E-02,-2.38E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,284.03015,44.908718,12.011
6779,8741367,K05566.01,,CANDIDATE,CANDIDATE,,0,0,0,0,0.9886684,2.91E-04,-2.91E-04,131.99354,5.07E-03,-5.07E-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,286.29129,44.920082,12.551
6780,8742270,K05567.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,397.3958488,1.73E-04,-1.73E-04,374.57082,3.27E-04,-3.27E-04,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,286.7926,44.968369,14.857
6781,8745553,K05568.01,Kepler-1633 b,CONFIRMED,CANDIDATE,,0,0,0,0,62.134919,2.03E-03,-2.03E-03,154.0853,2.67E-02,-2.67E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,288.5152,44.923229,13.435
6782,8747222,K05569.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,1.667482003,2.30E-06,-2.30E-06,133.17729,1.20E-03,-1.20E-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,289.32968,44.974209,12.882
6783,8747910,K05570.01,,CANDIDATE,CANDIDATE,,0,0,0,0,574.65297,2.90E-02,-2.90E-02,365.2946,5.39E-02,-5.39E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,289.62814,44.942421,14.789
6784,8766285,K05571.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,1,5.29730786,4.98E-05,-4.98E-05,135.55681,7.93E-03,-7.93E-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,296.42862,44.980206,10.25
6785,8807988,K05572.01,,CANDIDATE,CANDIDATE,,0,0,0,0,21.9578446,1.99E-04,-1.99E-04,135.06742,6.72E-03,-6.72E-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,287.06146,45.03043,13.596
6786,8812360,K05573.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,77.395279,2.81E-03,-2.81E-03,165.805,2.62E-02,-2.62E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,289.25467,45.05521,13.774
6787,8814872,K05574.01,,CANDIDATE,CANDIDATE,,0,0,0,0,373.41509,6.18E-03,-6.18E-03,346.9457,1.19E-02,-1.19E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,290.30774,45.01141,15.85
6788,8823893,K05575.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,1.50650036,1.76E-05,-1.76E-05,132.9895,1.21E-02,-1.21E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,293.79514,45.098499,13.912
6789,8836224,K05576.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,194.4873221,,,155.0535312,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,297.73325,45.078861,13.989
6790,8841297,K05577.01,,CANDIDATE,CANDIDATE,,0,0,0,0,495.51899,1.42E-02,-1.42E-02,452.8313,1.27E-02,-1.27E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,299.07831,45.05481,13.5
6791,8868481,K05578.01,,CANDIDATE,CANDIDATE,,0,0,0,0,388.048463,6.31E-03,-6.31E-03,295.8353,1.47E-02,-1.47E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,284.31519,45.132259,11.084
6792,8888745,K05579.01,,CANDIDATE,CANDIDATE,,0,0,0,0,34.0269868,4.38E-04,-4.38E-04,164.79638,9.31E-03,-9.31E-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,293.01563,45.16674,15.592
6793,8890417,K05580.01,,CANDIDATE,CANDIDATE,,0,0,0,0,173.219879,2.86E-03,-2.86E-03,201.2993,1.19E-02,-1.19E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,293.61044,45.160938,13.957
6794,8891684,K05581.01,Kepler-1634 b,CONFIRMED,CANDIDATE,,0,0,0,0,374.878133,7.79E-03,-7.79E-03,491.064,9.29E-03,-9.29E-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,294.0434,45.139778,14.508
6795,8904714,K05582.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,5.2362026,2.93E-04,-2.93E-04,133.7395,7.78E-02,-7.78E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,297.94617,45.10014,14.786
6796,8915379,K05583.01,,CANDIDATE,CANDIDATE,,0,0,0,0,20.5858591,8.47E-04,-8.47E-04,140.6753,2.72E-02,-2.72E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,300.9559,45.11108,15.306
6797,8935352,K05584.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,10.90962154,1.10E-05,-1.10E-05,135.36692,1.31E-03,-1.31E-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,283.98358,45.284752,14.096
6798,8937555,K05585.01,,CANDIDATE,CANDIDATE,,0,0,0,0,113.573945,1.40E-03,-1.40E-03,216.47178,7.21E-03,-7.21E-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,285.09998,45.23811,12.397
6799,8939211,K05586.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,27.0779813,7.74E-04,-7.74E-04,135.6789,2.77E-02,-2.77E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,285.91354,45.206799,14.17
6800,8939650,K05587.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,1.827660875,2.39E-07,-2.39E-07,132.821298,1.08E-04,-1.08E-04,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,286.12524,45.276932,14.268
6801,8946267,K05588.01,,CANDIDATE,CANDIDATE,,0,0,0,0,542.91133,2.68E-02,-2.68E-02,409.6919,2.81E-02,-2.81E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,289.3334,45.242641,15.373
6802,8949512,K05589.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,376.554588,7.96E-03,-7.96E-03,247.6177,1.47E-02,-1.47E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,290.58508,45.22105,14.694
6803,8955741,K05590.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,538.4263,1.87E-02,-1.87E-02,154.9034,1.95E-02,-1.95E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,292.87256,45.246151,12.099
6804,8959240,K05591.01,,CANDIDATE,CANDIDATE,,0,0,0,0,317.009388,6.14E-03,-6.14E-03,183.1035,1.82E-02,-1.82E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,294.09128,45.21767,13.555
6805,8971044,K05592.01,,CANDIDATE,CANDIDATE,,0,0,0,0,482.51701,2.01E-02,-2.01E-02,276.2043,2.84E-02,-2.84E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,297.48312,45.291142,15.054
6806,8975776,K05593.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,224.469892,2.85E-03,-2.85E-03,230.1638,1.02E-02,-1.02E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,298.50476,45.25124,14.918
6807,8979500,K05594.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,113.556471,2.61E-03,-2.61E-03,186.2321,1.80E-02,-1.80E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,299.54834,45.283661,13.316
6808,9003126,K05595.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,208.02789,1.36E-02,-1.36E-02,324.5074,4.97E-02,-4.97E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,283.62271,45.382992,14.487
6809,9008125,K05596.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,308.024953,2.41E-03,-2.41E-03,159.18628,6.45E-03,-6.45E-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,286.10162,45.319191,11.879
6810,9011877,K05597.01,,CANDIDATE,CANDIDATE,,0,0,0,0,7.77710639,8.39E-05,-8.39E-05,133.86539,7.43E-03,-7.43E-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,287.82678,45.331322,13.725
6811,9012244,K05598.01,,CANDIDATE,CANDIDATE,,0,0,0,0,376.934014,6.12E-03,-6.12E-03,267.4192,1.68E-02,-1.68E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,287.99823,45.396439,13.797
6812,9016592,K05599.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,46.50446209,,,142.7268259,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,289.83994,45.354191,15.682
6813,9018021,K05600.01,,CANDIDATE,CANDIDATE,,0,0,0,0,17.168095,3.42E-03,-3.42E-03,134.637329,4.91E-02,-4.91E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,290.39032,45.389992,14.498
6814,9024568,K05601.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,124.091252,3.32E-03,-3.32E-03,135.5509,2.59E-02,-2.59E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,292.77322,45.371311,14.152
6815,9026007,K05602.01,,CANDIDATE,CANDIDATE,,0,0,0,0,403.163148,9.47E-03,-9.47E-03,434.7531,1.24E-02,-1.24E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,293.29337,45.342541,14.624
6816,9026248,K05603.01,,CANDIDATE,CANDIDATE,,0,0,0,0,341.557931,4.66E-03,-4.66E-03,244.88596,7.36E-03,-7.36E-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,293.37994,45.31385,12.472
6817,9044060,K05604.01,,CANDIDATE,CANDIDATE,,0,0,0,0,476.91977,1.64E-02,-1.64E-02,390.4731,2.24E-02,-2.24E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,298.28308,45.373589,12.952
6818,9047416,K05605.01,,CANDIDATE,CANDIDATE,,0,0,0,0,9.011888,1.62E-03,-1.62E-03,138.658,2.48E-01,-2.48E-01,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,299.19171,45.34354,14.321
6819,9049550,K05606.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,23.81490574,6.40E-05,-6.40E-05,135.92167,3.71E-03,-3.71E-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,299.77884,45.394032,14.488
6820,9049697,K05607.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,1,1.3274511,1.41E-05,-1.41E-05,131.59052,8.83E-03,-8.83E-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,299.82376,45.334881,15.158
6821,9073549,K05608.01,,CANDIDATE,CANDIDATE,,0,0,0,0,87.565484,2.48E-03,-2.48E-03,134.2932,1.47E-02,-1.47E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,284.32489,45.482319,15.212
6822,9079671,K05609.01,,CANDIDATE,CANDIDATE,,0,0,0,0,535.1515,7.96E-03,-7.96E-03,477.1303,1.45E-02,-1.45E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,287.76385,45.482159,12.706
6823,9079767,K05610.01,,CANDIDATE,CANDIDATE,,0,0,0,0,495.40462,7.02E-03,-7.02E-03,241,1.33E-02,-1.33E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,287.81815,45.404732,13.825
6824,9087071,K05611.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,209.238576,3.77E-03,-3.77E-03,321.1236,1.12E-02,-1.12E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,291.18909,45.49229,13.564
6825,9087853,K05612.01,,CANDIDATE,CANDIDATE,,0,0,0,0,353.65927,1.37E-02,-1.37E-02,482.263,2.98E-02,-2.98E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,291.46518,45.47007,15.871
6826,9097470,K05613.01,,CANDIDATE,CANDIDATE,,0,0,0,0,346.4174,2.03E-02,-2.03E-02,460.5646,4.27E-02,-4.27E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,294.82776,45.469952,15.612
6827,9101279,K05614.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,1.811461128,8.60E-08,-8.60E-08,132.9324534,3.85E-05,-3.85E-05,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,296.00156,45.448132,13.947
6828,9108058,K05615.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,2.17491508,3.90E-06,-3.90E-06,131.93954,2.52E-03,-2.52E-03,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,297.78107,45.424278,14.281
6829,9114614,K05616.01,,CANDIDATE,CANDIDATE,,0,0,0,0,441.61919,1.95E-02,-1.95E-02,348.5033,2.72E-02,-2.72E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,299.56708,45.47356,14.497
6830,9116075,K05617.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,24.5002702,2.96E-04,-2.96E-04,154.6193,1.04E-02,-1.04E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,299.97076,45.448738,13.511
6831,9116510,K05618.01,,CANDIDATE,CANDIDATE,,0,0,0,0,318.49078,1.05E-02,-1.05E-02,167.0042,3.02E-02,-3.02E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,300.08292,45.411072,14.582
6832,9117123,K05619.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,2.16402661,,,133.5762679,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,300.24493,45.498039,15.09
6833,9118858,K05620.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,392.8927563,,,436.2879702,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,300.72061,45.460869,13.802
6834,9137257,K05621.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,114.734287,2.84E-03,-2.84E-03,231.5017,1.82E-02,-1.82E-02,,,,,,,,,,,,,,,,,,,,,q1_q17_dr25_tce,,,,,,,,,,283.03592,45.577709,14.259
